timestamp, Sun Apr 22 23:46:59 2001 PT
Yahoo! Sports http://sports.yahoo.com, The data is for personal use only and any reproduction or distribution for commercial purposes is expressly prohibited.
ID,TEAM,NAME,FULLNAME,STATUS,POS,AVG,BAT,HIT,DOUBLE,TRIPLE,HOMER,WALK,STEAL,HAND,CAUGHT,SAC_HIT,SAC_FLY,ERROR,RUN,RBI,PASSED,SO,GAMES,SLUGGING,HIT_BY,ON_BASE,ERA,WIN,LOSS,SAVE,INNING,H,BB,K,HR,R,ER,HIT_BAT,WP,BALK,WINNING,START,COMPLETE,SHUTOUT
3408,PHI,Telemaco,Amaury Telemaco,A,SP,200,5,1,0,0,0,1,0,,0,0,0,0,2,0,0,2,4,200,0,333,2.91,1,0,0,13.2,19,8,8,2,7,7,2,0,0,1000,2,0,0
3409,NYM,S Trachsel,Steve Trachsel,A,SP,250,4,1,0,0,0,0,0,,0,1,0,1,1,0,0,2,3,250,0,250,12.21,0,3,0,14,22,6,9,5,20,19,0,0,0,0,3,0,0
3411,NYM,Wendell,Turk Wendell,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,0.93,0,0,0,9.1,5,5,7,0,1,1,1,1,0,0,0,0,0
3433,TEX,Brantley,Jeff Brantley,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,7,0,0,0,4.35,0,0,0,9.1,10,2,4,3,5,5,0,0,0,0,0,0,0
3436,MIL,C Fox,Chad Fox,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,2,1,2,0,0,0,1,0,0,0,0,0,0
3439,SDG,Jarvis,Kevin Jarvis,A,SP,333,6,2,1,0,0,0,0,,0,1,0,0,1,2,0,2,3,500,0,333,8.24,0,2,0,13.2,27,7,15,5,18,14,1,0,0,0,3,0,0
3440,BAL,C Mcelroy,Chuck Mcelroy,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,6.92,0,1,0,13,16,6,5,5,11,10,2,0,0,0,3,0,0
3445,BOS,Schourek,Pete Schourek,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,2.08,0,1,0,7.1,2,3,4,2,2,2,0,0,0,0,0,0,0
3451,HOU,M Jackson,Mike Jackson,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.1,4,4,3,0,0,0,2,0,0,0,0,0,0
3475,COL,Acevedo,Juan Acevedo,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,MIL,C Leskanic,Curtis Leskanic,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,8.31,0,2,1,8.1,13,5,9,4,9,8,2,0,0,0,0,0,0
3487,PIT,Olivares,Omar Olivares,A,SP,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,3,0,0,0,7.8,0,2,0,15,18,3,8,4,14,13,2,1,0,0,3,0,0
3488,TOR,Painter,Lance Painter,I,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,3,0,0,0,17.18,0,0,0,3.2,9,3,3,1,7,7,0,0,0,0,0,0,0
3490,CLE,S Reed,Steve Reed,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,2.57,0,1,0,6.1,4,4,3,0,2,2,0,0,0,500,0,0,0
3491,ARI,Reynoso,Armando Reynoso,A,SP,143,7,1,1,0,0,0,0,,0,1,0,0,0,2,0,2,3,286,0,143,6.75,1,3,0,15.1,26,7,6,6,16,15,1,0,0,250,3,0,0
3517,ATL,Burkett,John Burkett,A,SP,250,8,2,0,0,0,1,0,,0,1,0,0,0,0,0,3,4,250,0,333,4.11,0,3,0,23.2,29,6,22,4,15,11,0,0,0,0,4,0,0
3518,FLA,Darensbourg,Vic Darensbourg,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,8.44,0,0,0,5.1,8,1,3,0,5,5,0,0,0,0,0,0,0
3520,SFO,Gardner,Mark Gardner,A,SP,0,2,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,3,0,0,0,10.8,0,2,0,8.2,22,3,7,6,16,10,0,0,0,0,1,0,0
3525,ARI,Mantei,Matt Mantei,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,1.42,0,0,2,5.1,5,2,8,1,1,1,0,2,0,0,0,0,0
3528,COL,M Myers,Mike Myers,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,2.35,1,1,0,7.2,5,2,7,1,2,2,0,0,0,500,0,0,0
3529,SFO,Nen,Robb Nen,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,0.9,1,0,5,8.2,3,4,15,0,2,1,0,0,0,1000,0,0,0
3531,ANA,Rapp,Pat Rapp,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,6.75,0,3,0,24,21,10,9,4,18,18,1,0,0,0,4,1,0
3535,MIL,Weathers,David Weathers,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,1.86,1,0,1,9.1,3,6,7,1,2,2,0,0,0,1000,0,0,0
3537,ARI,Witt,Bobby Witt,I,SP,0,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,9.64,0,1,0,4.2,7,5,3,1,5,5,1,1,0,0,1,0,0
3562,DET,Holt,Chris Holt,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,7.13,1,2,0,15.2,26,8,7,1,14,13,1,0,0,333,3,0,0
3563,COL,M Hampton,Mike Hampton,A,SP,167,12,2,0,0,1,0,0,,0,1,0,0,2,2,0,1,4,417,0,167,3.18,2,0,0,28.1,28,12,20,3,13,10,2,0,0,1000,4,0,0
3569,DET,T Jones,Todd Jones,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,8.53,0,2,4,6,7,6,3,1,7,4,0,0,0,0,0,0,0
3570,STL,Kile,Darryl Kile,A,SP,0,8,0,0,0,0,1,0,,0,0,0,0,0,0,0,6,4,0,0,111,5.4,2,2,0,25,32,13,15,5,15,15,1,1,0,500,4,0,0
3575,HOU,Reynolds,Shane Reynolds,A,RP,0,2,0,0,0,0,0,0,R,0,0,0,0,0,0,0,1,1,0,0,0,6.35,0,1,0,5.2,9,2,5,1,7,4,0,0,0,0,1,0,0
3576,ARI,Swindell,Greg Swindell,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,3.38,0,0,0,6,5,0,3,2,3,3,0,0,0,0,0,0,0
3577,STL,Veres,Dave Veres,A,RP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,6,0,0,0,1.8,0,0,1,5,3,5,5,1,2,1,0,0,0,0,0,0,0
3609,COL,Astacio,Pedro Astacio,A,SP,91,11,1,0,0,0,0,0,,0,3,0,1,0,2,0,2,3,91,0,91,1.93,2,1,0,20,18,7,21,3,7,5,4,0,0,750,3,0,0
3612,PHI,Daal,Omar Daal,A,SP,167,6,1,0,0,0,0,0,,0,3,0,0,0,1,0,0,4,167,0,167,4.03,1,0,0,22.1,19,8,17,5,10,10,1,0,0,1000,4,0,0
3614,LOS,Dreifort,Darren Dreifort,A,SP,375,8,3,2,0,0,0,0,,0,1,0,0,1,0,0,4,3,625,0,375,4.88,1,1,0,17,21,5,12,4,15,9,2,1,0,500,3,0,0
3621,PIT,Ra Martinez,Ramon Martinez,A,SP,0,3,0,0,0,0,0,0,R,0,0,0,0,0,0,0,1,2,0,0,0,6.75,0,1,0,8,9,8,5,1,6,6,1,0,0,0,2,0,0
3624,LOS,C Park,Chan Ho Park,A,SP,222,9,2,0,0,0,0,0,,0,1,0,0,1,0,0,1,4,222,0,222,4.21,2,1,0,25.2,21,11,24,3,12,12,3,0,0,667,4,0,0
3625,CHA,Osuna,Antonio Osuna,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,20.77,0,0,0,4.1,8,2,6,3,10,10,1,0,0,0,0,0,0
3629,ANA,I Valdes,Ismael Valdes,A,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,3.29,0,2,0,13.2,12,4,10,0,5,5,0,1,0,0,2,0,0
3631,NYY,T Williams,Todd Williams,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,8,0,0,0,3.68,1,0,0,6,10,7,7,0,4,2,1,0,0,1000,0,0,0
3664,CHN,Fassero,Jeff Fassero,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,0,0,7.15,0,2,8,10,13,3,12,2,9,7,0,0,0,0,0,0,0
3668,OAK,G Heredia,Gil Heredia,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,8.85,0,4,0,20.1,31,10,14,7,20,20,2,0,0,0,4,0,0
3669,BOS,P Martinez,Pedro Martinez,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,1.61,2,0,0,28,22,6,44,0,6,5,1,1,0,1000,4,0,0
3670,SEA,Paniagua,Jose Paniagua,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,4.09,1,1,0,10,4,5,5,2,5,5,2,0,0,500,0,0,0
3671,LOS,C Perez,Carlos Perez,I,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,SFO,Rueter,Kirk Rueter,A,SP,0,5,0,0,0,0,1,0,,0,2,0,0,1,0,0,1,4,0,0,167,6.64,2,1,0,20.1,23,8,10,4,15,15,1,0,0,667,4,0,0
3676,LOS,Shaw,Jeff Shaw,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,4.5,0,1,5,8,7,5,13,1,5,4,0,0,1,0,0,0,0
3678,MON,Urbina,Ugueth Urbina,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,4,8,4,2,10,1,2,2,0,0,0,0,0,0,0
3680,COL,G White,Gabe White,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,7,0,0,0,5.87,0,2,0,7.2,9,0,10,2,5,5,0,0,0,0,0,0,0
3681,TAM,Yan,Esteban Yan,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,6.23,1,1,1,5.2,11,0,5,0,8,3,2,1,0,500,0,0,0
3714,NYM,J Franco,John Franco,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,2.57,0,0,0,6,6,0,5,0,2,2,1,0,0,0,0,0,0
3715,CIN,P Harnisch,Pete Harnisch,A,SP,0,6,0,0,0,0,0,0,,0,1,0,0,1,0,0,4,5,0,0,0,6.64,1,2,0,20.1,23,8,15,4,16,15,0,2,0,333,4,0,0
3716,KAN,Henry,Doug Henry,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,3.72,0,0,0,8.2,10,6,6,1,4,4,0,0,0,1000,0,0,0
3718,SDG,Bj Jones,Bobby J Jones,A,SP,143,7,1,0,0,0,1,0,,0,0,0,0,1,0,0,1,3,143,0,250,3.81,0,2,0,19,25,5,11,4,12,8,1,0,0,0,3,0,0
3720,PIT,J Manzanillo,Josias Manzanillo,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,0.82,0,0,0,10.1,6,2,12,0,2,1,1,0,0,0,0,0,0
3722,DET,Mlicki,Dave Mlicki,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,7.71,0,2,0,17,31,15,8,8,19,11,3,1,0,0,3,0,0
3723,PHI,R Person,Robert Person,A,SP,143,7,1,1,0,0,1,0,,0,1,0,0,0,3,0,4,3,286,0,250,2.49,1,1,0,19.1,18,11,17,5,7,7,0,2,0,667,3,0,0
3725,ATL,Remlinger,Mike Remlinger,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,0.87,0,0,0,10.1,6,1,12,0,1,1,0,0,0,0,0,0,0
3726,BOS,Saberhagen,Bret Saberhagen,I,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,PHI,Bottalico,Ricky Bottalico,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,0.84,1,0,0,9.2,6,1,7,0,1,1,0,0,0,1000,0,0,0
3763,TOR,Quantrill,Paul Quantrill,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,14,9,0,6,0,0,0,0,0,0,1000,0,0,0
3764,ARI,C Schilling,Curt Schilling,A,SP,182,11,2,1,0,0,0,0,,0,0,0,0,0,1,0,5,4,273,0,182,2.01,2,0,0,31.1,21,3,38,5,8,7,0,0,0,1000,4,1,1
3767,PIT,Mi Williams,Mike Williams,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,3,1,1,3,6,14,2,7,2,3,1,0,0,0,667,0,0,0
3789,SEA,Charlton,Norm Charlton,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,4,0,0,0,3.68,0,0,0,5.1,5,0,8,2,3,3,0,0,0,0,0,0,0
3804,CHN,Lieber,Jon Lieber,A,SP,182,11,2,0,0,0,1,0,,0,0,0,0,0,0,0,4,4,182,0,250,3,1,1,0,30,22,5,22,3,12,10,1,0,0,500,4,1,0
3805,TOR,Loaiza,Esteban Loaiza,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,2.81,3,1,0,25,34,6,22,1,12,7,1,0,0,750,4,0,0
3809,FLA,Miceli,Dan Miceli,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,6,0,2,0,6,5,5,7,1,6,4,0,2,0,0,0,0,0
3811,COL,Neagle,Denny Neagle,A,SP,125,8,1,1,0,0,1,0,,0,1,0,0,2,0,0,3,4,250,0,222,3.27,2,0,0,22,19,11,21,3,8,8,2,0,0,1000,4,0,0
3812,TOR,Plesac,Dan Plesac,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,3.38,0,1,0,4.2,5,3,3,0,2,1,1,0,0,0,0,0,0
3815,NYM,Ri White,Rick White,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,LOS,A Ashby,Andy Ashby,I,SP,500,2,1,0,0,0,1,0,R,0,2,0,0,1,1,0,0,3,500,0,667,3.86,2,0,0,11.2,14,1,7,2,5,5,0,0,0,1000,2,0,0
3842,STL,Andy Benes,Andy Benes,A,SP,200,5,1,1,0,0,0,0,,0,0,0,0,1,3,0,3,4,400,0,200,9.35,0,1,0,17.1,20,8,13,6,18,18,1,0,0,0,3,0,0
3844,CLE,Blair,Willie Blair,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,BOS,Florie,Bryce Florie,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,TOR,Hamilton,Joey Hamilton,A,SP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,4,0,0,0,3.38,1,0,0,24,29,9,13,2,14,9,1,0,0,1000,4,0,0
3850,SDG,Hoffman,Trevor Hoffman,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,4.5,2,1,1,5.1,7,2,3,1,5,2,0,2,0,667,0,0,0
3855,STL,Tabaka,Jeff Tabaka,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,13.5,0,0,0,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0
3859,SFO,Worrell,Tim Worrell,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,1.29,0,0,0,10.2,7,5,12,0,3,2,1,1,0,0,0,0,0
3882,BOS,Beck,Rod Beck,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,9,8,3,9,0,1,0,0,0,1,0,0,0,0
3887,CLE,D Burba,Dave Burba,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,5.48,1,1,0,16.1,23,10,14,3,13,10,0,1,0,667,3,0,0
3889,KAN,Bailey,Cory Bailey,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,TOR,Frascatore,John Frascatore,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,3.24,0,0,0,6.1,7,0,1,3,3,1,0,0,0,0,0,0,0
3895,TAM,K Hill,Ken Hill,A,RP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,5,0,0,0,12.27,0,1,0,7.1,10,5,2,4,11,10,1,2,0,0,0,0,0
3897,CHA,S Lowe,Sean Lowe,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5,1,4,2,0,0,0,0,0,0,1000,0,0,0
3898,OAK,Tj Mathews,Tj Mathews,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,8.68,0,0,1,8.1,14,4,6,1,9,5,0,0,0,0,0,0,0
3903,CLE,R Rodriguez,Rich Rodriguez,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,NYY,A Watson,Allen Watson,I,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,PIT,Mulholland,Terry Mulholland,A,SP,0,1,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,1,0,0,0,3.86,0,0,0,3.2,8,1,3,0,2,2,0,0,0,0,1,0,0
3961,MIL,M Leiter,Mark Leiter,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,6.35,0,0,0,4,7,4,3,1,4,3,0,0,0,0,0,0,0
4045,BOS,R Garces,Rich Garces,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,0.93,1,0,0,8.2,4,1,8,1,1,0,1,0,0,1000,0,0,0
4390,COL,Villone,Ron Villone,A,SP,0,2,0,0,0,0,0,0,,0,2,0,0,0,0,0,2,2,0,0,0,10.8,0,1,0,9.1,22,9,10,4,16,8,0,1,0,0,2,0,0
4430,BOS,Nomo,Hideo Nomo,A,SP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,4,0,0,0,3.13,2,1,0,23,10,12,22,3,9,8,1,1,0,667,4,1,1
4500,BOS,Wakefield,Tim Wakefield,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,1.64,1,0,1,11,11,1,9,0,2,2,1,1,0,1000,0,0,0
5102,TOR,Parris,Steve Parris,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,10.45,0,2,0,5.1,23,5,1,1,13,10,0,0,0,0,2,0,0
5218,TOR,C Carpenter,Chris Carpenter,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,2.33,2,1,0,27,24,7,24,3,8,7,0,1,0,667,4,0,0
6371,SFO,L Hernandez,Livan Hernandez,A,SP,333,9,3,0,0,0,0,0,,0,1,0,0,0,2,0,0,4,333,0,333,6.17,1,2,0,23.1,31,10,11,5,19,16,1,0,0,333,4,0,0
6372,CIN,O Fernandez,Osvaldo Fernandez,A,SP,0,7,0,0,0,0,1,0,,0,1,0,0,0,0,0,3,4,0,0,125,4.84,3,1,0,22.1,26,11,10,2,12,12,0,0,0,750,4,0,0
6398,TAM,Pa Wilson,Paul Wilson,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,7.41,0,2,0,17,22,8,13,2,21,14,3,0,0,0,4,0,0
6426,CIN,Graves,Danny Graves,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,9.1,4,2,6,0,3,0,2,1,0,0,0,0,0
6458,NYM,Rusch,Glendon Rusch,A,SP,0,3,0,0,0,0,0,0,,0,2,0,1,0,0,0,2,3,0,0,0,2.65,1,0,0,17,13,7,17,0,5,5,1,0,0,1000,3,0,0
6480,CIN,Dessens,Elmer Dessens,A,SP,143,7,1,0,0,0,1,0,,0,0,0,0,1,0,0,2,3,143,0,250,3.97,1,1,0,17,24,6,8,4,10,6,0,0,0,500,3,0,0
6523,CHN,F Heredia,Felix Heredia,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,5,1,5,4,0,0,0,0,0,0,1000,0,0,0
6552,HOU,N Cruz,Nelson Cruz,A,RP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,8,10,1,5,3,5,4,0,0,0,0,0,0,0
6553,TOR,Eyre,Scott Eyre,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,MON,Peters,Chris Peters,A,SP,167,6,1,0,0,0,0,0,L,0,0,0,0,1,0,0,1,3,167,0,167,3.38,1,1,0,11,18,7,6,1,6,4,1,0,0,667,2,0,0
6602,SDG,Witasick,Jay Witasick,A,RP,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,9,0,0,0,0.66,0,1,0,12.2,7,5,17,0,2,1,1,0,0,500,0,0,0
6689,CHN,Aybar,Manny Aybar,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,4.5,1,1,0,4,5,3,3,2,3,2,0,0,0,500,0,0,0
6697,STL,M Morris,Matt Morris,A,SP,0,8,0,0,0,0,0,0,,0,1,0,0,0,1,0,3,3,0,0,0,4.13,1,2,0,17,27,6,11,2,15,9,0,0,0,500,3,0,0
6739,ANA,M Holtz,Mike Holtz,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,2.57,0,0,0,6,5,2,10,0,2,2,0,1,0,0,0,0,0
6774,TEX,Jo Johnson,Jonathan Johnson,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,9.58,0,0,0,10.1,13,7,11,2,11,11,1,0,0,0,0,0,0
6795,CHA,Foulke,Keith Foulke,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,2.45,0,2,4,9,7,3,9,1,3,1,2,0,0,0,0,0,0
6866,MIL,Jam Wright,Jamey Wright,A,SP,125,8,1,0,0,0,2,0,,0,0,0,0,3,0,0,2,4,125,0,300,3.86,2,2,0,23.1,21,11,14,3,10,10,1,2,0,500,4,0,0
7053,CHA,Corbin,Archie Corbin,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,PIT,J Anderson,Jimmy Anderson,A,SP,0,6,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,3,0,0,143,3.47,1,1,0,17.1,27,8,10,0,10,8,0,1,0,500,3,0,0
7182,MIN,M Redman,Mark Redman,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3.86,1,1,0,18.2,22,7,13,3,11,8,0,0,0,500,3,0,0
7239,MIL,Damico,Jeff C Damico,A,SP,125,8,1,0,1,0,1,0,,0,0,0,0,0,0,0,3,3,375,0,222,4.76,1,1,0,18.1,20,7,12,4,14,7,1,0,0,500,3,0,0
7392,TOR,Escobar,Kelvim Escobar,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,2.53,0,0,0,9.2,5,3,16,2,3,1,0,0,0,0,0,0,0
7510,MON,Thurman,Mike Thurman,A,SP,0,6,0,0,0,0,1,0,,0,0,0,0,0,0,0,3,3,0,0,143,6.85,1,3,0,15.1,26,6,7,3,18,12,2,0,0,250,3,0,0
7621,ANA,Hasegawa,Shigetoshi Hasegawa,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,7.36,1,1,0,6.1,12,6,9,0,6,6,0,0,0,500,0,0,0
7623,SDG,T Davey,Tom Davey,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,4.76,0,0,0,5.1,7,3,4,1,3,3,0,2,1,0,0,0,0
7624,MON,Mi Johnson,Mike Johnson,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9,0,0,0,4.66,0,0,0,9.2,10,3,9,3,5,5,2,2,0,0,0,0,0
7630,CLE,Colon,Bartolo Colon,A,SP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,4,0,0,0,3.64,2,1,0,29.2,26,11,25,1,12,12,0,0,0,667,4,0,0
7634,STL,Kline,Steve Kline,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,2.79,0,1,2,9.2,5,3,5,0,3,3,1,0,0,0,0,0,0
7635,STL,Mi Matthews,Mike Matthews,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,4,5,6,0,0,0,0,2,0,0,0,0,0
7649,BAL,Roberts,Willis Roberts,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,1.23,2,0,0,14.2,12,6,18,0,2,2,0,0,1,1000,1,0,0
7669,TEX,Dickey,Ra Dickey,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,ATL,Millwood,Kevin Millwood,A,SP,0,9,0,0,0,0,0,0,,0,0,0,0,1,0,0,7,4,0,0,0,4.13,0,2,0,24,25,7,12,2,11,11,0,0,1,0,4,0,0
7696,CLE,Rincon,Ricardo Rincon,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,2.1,3,2,3,0,1,0,0,0,0,1000,0,0,0
7704,KAN,B Stein,Blake Stein,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,8.2,1,2,0,12.2,16,16,9,4,17,13,1,2,0,333,3,0,0
7707,DET,H Murray,Heath Murray,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,4,0,0,0,4.82,0,0,0,7.1,10,4,4,2,5,2,1,0,0,0,0,0,0
